age,hours.per.week,marital_grouped_num,occupation_grouped_num,relationship_grouped_num,race_num,sex_num,income_numeric,education_group
27,40,0,1,3,1,2,1,5
31,40,1,4,1,2,2,1,3
59,50,0,1,2,1,2,1,3
19,20,0,1,3,1,2,1,3
18,24,0,2,3,1,2,1,3
22,45,1,1,1,1,1,1,3
24,20,1,2,3,1,2,1,4
53,40,1,3,1,1,1,2,2
43,42,1,3,1,1,1,2,3
24,50,1,4,1,1,1,2,3
60,40,0,4,2,1,2,1,2
24,40,1,3,1,1,1,1,3
52,40,0,4,2,2,1,1,3
32,99,1,3,1,1,1,2,4
34,35,0,2,2,1,2,1,2
35,40,1,2,1,1,1,2,4
53,50,0,1,2,1,2,2,5
23,40,0,4,2,1,2,1,3
40,40,1,4,1,1,1,1,3
40,40,1,3,1,1,1,1,3
50,60,1,4,1,1,1,2,3
17,20,0,2,3,1,2,1,2
32,50,0,3,2,1,1,2,5
43,40,0,1,3,1,2,1,3
18,16,0,2,3,1,1,1,2
62,40,0,2,3,1,2,1,2
45,40,1,2,1,1,1,1,5
46,70,1,1,1,1,1,1,5
73,40,1,4,1,1,1,1,1
64,60,1,1,1,1,1,2,5
26,45,1,1,1,1,2,2,5
23,48,0,2,2,1,1,1,3
51,40,0,4,2,1,2,1,3
35,55,0,1,2,1,2,1,5
41,40,0,3,2,1,2,1,3
40,50,1,2,1,1,1,2,5
31,30,0,2,2,1,2,1,3
23,40,0,2,3,1,1,1,3
21,35,0,1,3,1,1,1,3
49,45,1,4,1,1,1,2,3
53,40,0,4,2,2,1,1,4
17,10,0,1,3,1,1,1,2
22,32,0,4,3,3,2,1,3
25,40,0,3,2,5,1,1,4
24,20,0,4,2,1,1,1,3
60,40,1,1,1,1,1,2,3
20,30,0,2,3,1,1,1,3
52,45,1,1,1,1,1,2,3
36,40,1,3,1,1,2,2,3
22,25,0,2,2,1,2,1,2
19,35,0,1,3,1,2,1,3
37,40,0,2,2,1,1,1,3
30,40,0,2,2,1,2,2,4
44,25,0,3,2,1,1,1,4
63,25,1,1,1,1,1,1,3
17,40,0,4,3,1,1,1,2
21,40,0,3,2,1,1,1,3
67,40,1,1,1,1,1,2,5
46,40,0,1,2,1,1,1,1
29,50,0,3,3,1,1,1,3
20,6,0,3,3,1,2,1,3
27,24,0,2,3,1,1,1,3
35,40,1,3,1,1,1,2,3
19,30,0,4,3,1,2,1,3
62,40,0,1,2,1,1,1,5
18,15,0,2,3,1,2,1,2
37,40,0,1,2,1,1,1,5
27,40,0,3,2,2,1,1,3
46,43,0,1,2,1,2,1,5
33,40,1,1,1,1,2,2,5
62,40,1,3,1,1,1,1,3
28,40,1,3,1,1,1,1,2
22,35,0,2,3,1,2,1,3
34,72,1,3,1,1,1,1,3
62,20,1,2,1,1,1,2,5
19,20,0,2,3,1,1,1,3
49,99,1,1,1,1,1,1,1
27,45,0,3,2,1,1,1,4
36,50,1,3,1,1,1,2,3
52,40,1,3,1,1,1,2,5
47,55,0,1,2,1,2,1,2
57,40,0,2,2,1,2,1,3
64,40,0,1,2,1,2,1,3
56,40,0,1,2,1,1,1,3
53,47,0,2,3,1,2,1,2
53,44,1,3,1,1,1,2,5
45,40,0,2,2,2,2,1,3
45,40,0,4,3,1,2,1,3
23,28,0,2,2,1,2,1,3
39,72,1,1,1,1,1,1,5
31,40,1,1,1,1,1,1,4
35,45,1,4,1,1,1,1,5
55,40,1,1,1,1,1,2,5
31,40,1,3,1,1,1,1,3
58,60,1,3,1,1,1,1,2
46,40,0,2,3,1,2,1,3
38,40,1,3,1,1,1,1,4
17,30,0,1,3,1,1,1,2
73,15,1,1,1,1,1,1,5
25,45,1,4,1,1,1,2,5
53,40,0,4,2,1,1,1,3
37,40,0,1,2,2,2,1,5
30,50,1,3,1,1,1,1,3
29,40,1,3,1,1,1,1,3
29,40,1,2,1,1,1,1,3
75,6,0,1,2,1,2,1,5
58,40,1,1,1,1,1,2,5
42,50,1,2,1,2,2,1,1
62,24,0,2,2,2,1,1,2
38,40,1,2,1,1,1,2,5
36,50,1,2,1,1,1,2,5
42,30,1,2,1,1,1,1,1
42,40,0,3,2,1,1,1,3
43,38,1,4,1,2,2,2,3
37,40,1,3,1,1,1,2,4
29,30,0,2,2,1,2,1,3
29,38,1,3,1,1,1,1,3
37,47,0,2,2,1,1,1,3
55,40,1,2,1,1,1,1,3
67,20,1,4,1,2,2,1,3
51,30,0,3,2,1,1,1,3
35,32,0,1,2,1,2,1,5
41,40,1,3,1,1,1,1,1
64,40,0,2,3,1,2,1,3
38,70,1,1,1,1,1,1,5
62,40,0,3,3,2,2,1,3
62,10,1,3,1,1,1,1,1
70,14,1,1,1,1,1,1,3
45,40,0,3,2,1,1,1,5
20,40,0,2,3,1,2,1,4
38,48,1,3,1,1,1,1,3
50,40,1,4,1,1,1,1,5
40,55,1,4,1,2,1,2,3
30,70,1,3,1,1,1,1,3
52,40,0,1,2,1,2,1,3
28,50,0,1,2,2,1,2,5
62,30,1,3,1,1,1,1,3
31,40,0,2,2,1,2,1,3
40,40,1,1,1,1,1,2,3
53,40,1,2,1,1,1,2,3
42,40,0,4,3,1,1,1,2
26,25,1,2,1,1,1,1,3
51,40,1,3,1,1,1,2,3
49,50,1,1,1,1,1,2,5
43,40,1,3,1,1,1,1,3
42,40,0,4,2,1,1,1,3
26,40,1,3,1,4,1,1,3
35,40,1,3,1,1,1,1,3
37,40,0,4,3,1,2,1,3
20,16,0,2,3,1,1,1,3
31,40,1,1,1,1,1,2,5
28,35,0,3,2,1,1,1,3
46,40,1,4,1,2,1,2,3
21,8,0,1,3,1,2,1,3
30,70,0,1,2,1,1,2,5
66,70,1,1,1,1,1,1,5
37,60,1,2,1,1,1,2,3
74,20,0,3,2,1,2,1,1
46,70,1,2,1,2,1,2,3
47,50,1,1,1,1,1,2,5
49,40,0,1,2,1,2,1,5
53,48,0,3,2,2,2,1,3
24,40,0,3,2,1,1,1,4
54,50,1,3,1,1,1,1,3
32,40,0,3,3,1,1,1,3
45,45,1,2,1,1,1,1,3
37,65,0,2,2,1,1,1,3
48,61,1,1,1,1,1,2,5
25,40,0,4,2,1,2,1,5
58,30,1,1,1,2,1,1,3
27,40,0,4,2,1,2,1,3
69,8,0,4,2,1,1,1,3
38,52,1,2,1,1,1,2,5
47,40,0,4,3,2,2,1,2
30,60,0,4,2,1,2,1,3
27,45,0,1,2,1,2,1,5
19,35,0,2,3,1,1,1,3
24,50,1,3,1,1,1,2,2
32,40,0,1,2,1,2,1,5
38,40,1,3,1,2,1,1,3
28,40,0,3,2,1,1,1,3
39,55,0,1,2,1,2,1,5
42,40,1,3,1,1,2,2,3
31,40,1,4,1,1,2,2,3
53,54,0,1,2,1,2,1,3
21,15,0,3,3,1,1,1,4
48,50,1,2,1,1,1,1,3
30,45,1,3,1,1,1,1,3
32,50,0,3,2,1,1,1,2
30,40,0,2,2,1,2,1,3
57,50,0,1,2,1,2,1,5
56,40,0,4,2,1,1,1,1
27,37,0,1,2,2,2,1,3
19,40,0,4,3,1,1,1,3
61,50,1,4,1,1,1,2,3
49,40,0,4,2,1,2,1,4
28,38,1,3,1,1,1,1,3
50,55,1,1,1,1,1,2,5
43,84,1,3,1,1,1,2,5
34,48,0,3,2,2,2,1,3
28,40,1,3,1,1,1,1,2
31,40,1,3,1,1,1,1,3
55,44,0,3,2,2,2,1,3
26,45,1,1,1,1,2,2,5
51,40,1,1,1,2,2,2,5
35,40,1,3,1,1,1,1,3
63,12,1,1,1,1,1,1,5
31,30,0,1,2,1,1,1,5
22,20,0,4,3,1,1,1,3
67,60,0,3,2,1,1,1,3
50,50,1,1,1,1,1,1,2
63,24,0,2,2,1,2,1,3
31,40,1,3,1,1,1,2,3
17,40,0,1,3,1,1,1,2
41,40,1,3,1,2,1,1,3
53,38,1,3,1,1,1,1,1
44,99,1,2,1,2,1,1,3
24,40,0,4,2,1,1,1,5
35,35,0,4,3,1,1,1,4
61,40,1,4,1,1,2,2,3
56,36,1,2,1,1,1,2,3
66,40,0,4,2,1,2,1,4
64,40,1,3,1,1,1,1,3
38,36,1,4,1,1,2,2,3
43,40,0,3,2,2,1,1,3
37,49,0,3,2,1,1,1,3
19,16,0,4,3,1,2,1,3
59,40,1,1,1,1,1,1,3
50,40,1,4,1,1,1,1,3
33,50,1,1,1,1,1,2,5
56,45,1,4,1,1,1,2,3
28,40,1,2,1,1,1,1,4
27,34,1,4,1,1,2,1,3
42,40,1,2,1,3,1,1,5
34,40,1,2,1,1,1,1,3
19,30,0,2,3,1,1,1,2
68,40,1,1,1,1,1,2,3
28,38,1,1,1,1,1,2,5
81,4,0,1,2,1,2,1,3
22,40,0,4,3,1,1,1,3
58,40,0,4,2,1,2,1,4
31,25,0,3,2,1,2,1,3
17,30,0,2,3,1,1,1,2
23,23,0,2,3,3,2,1,3
25,40,0,2,3,1,1,1,2
47,40,0,3,2,1,1,1,3
39,60,1,1,1,1,2,2,5
44,40,1,3,1,1,1,1,3
46,40,1,1,1,1,1,2,4
38,35,1,4,1,1,1,1,3
23,30,0,3,3,1,1,1,3
34,35,0,1,2,1,2,1,5
33,40,0,3,2,1,1,2,3
38,20,0,2,2,1,2,1,3
52,40,1,1,1,1,1,1,4
50,33,0,2,2,1,2,1,3
35,40,1,2,1,1,1,1,5
44,15,0,2,3,1,2,1,3
38,50,0,4,3,1,1,1,3
29,40,1,1,1,1,1,2,3
33,40,0,4,2,1,2,1,4
29,40,0,1,2,1,1,1,3
18,30,0,2,3,1,2,1,2
43,40,0,1,2,1,1,1,5
42,40,0,1,3,5,2,1,4
42,40,1,3,1,1,1,1,3
32,30,1,3,1,1,1,1,3
36,40,0,4,2,1,2,1,4
41,40,1,4,1,1,1,2,5
30,40,0,2,3,1,2,1,3
21,35,0,2,3,1,1,1,3
33,40,1,3,1,2,1,2,3
19,15,0,1,3,1,1,1,3
19,25,0,3,3,1,1,1,3
35,40,0,3,2,1,1,1,3
43,35,0,4,2,2,2,1,3
45,24,1,3,1,2,1,1,3
25,50,0,1,3,2,1,1,5
39,40,1,1,1,1,1,1,5
26,40,0,3,2,1,1,1,3
60,10,1,3,1,1,1,1,5
52,40,1,1,1,1,2,2,5
22,30,0,3,2,1,1,1,2
23,40,0,2,3,1,2,1,3
46,40,1,2,1,1,2,1,3
34,30,1,2,1,1,1,1,5
39,50,1,1,1,1,1,2,5
38,40,0,1,2,1,2,1,3
56,25,1,1,1,1,1,1,5
55,40,0,4,2,1,2,1,3
23,40,0,3,2,1,1,1,3
39,40,0,4,2,1,1,1,5
24,30,1,2,1,2,1,1,5
51,40,1,2,1,1,1,2,3
25,50,0,4,2,1,1,1,3
34,55,1,1,1,1,1,2,5
19,28,0,1,3,1,2,1,3
32,40,0,3,2,1,1,1,3
49,40,1,2,1,1,1,2,3
40,8,0,1,2,1,2,1,1
43,55,1,3,1,1,1,1,3
59,40,0,4,2,1,1,1,3
32,40,1,1,1,1,2,2,5
25,40,0,1,2,1,1,1,5
17,15,0,3,2,2,2,1,2
57,35,1,1,1,1,1,2,5
17,15,0,3,3,1,1,1,2
41,40,1,2,1,1,1,1,3
62,40,1,1,1,5,1,2,5
19,25,0,2,2,1,2,1,2
39,50,0,1,2,1,1,2,5
30,40,0,3,2,1,1,1,3
37,40,1,3,1,1,1,2,5
18,15,0,4,3,1,2,1,2
40,45,1,2,1,1,1,2,5
24,40,0,2,3,1,1,1,3
33,50,1,3,1,1,1,1,3
48,40,1,3,1,1,1,1,5
51,40,1,2,1,1,1,2,5
48,40,1,3,1,1,1,1,3
43,45,1,3,1,1,1,1,1
34,50,0,1,3,1,1,1,5
41,30,0,3,2,1,1,1,4
25,40,0,3,3,1,1,1,3
20,50,0,2,3,1,1,1,3
35,70,0,1,2,1,2,1,3
42,40,0,1,2,1,2,1,5
26,16,0,2,3,1,1,1,3
46,50,1,2,1,1,1,1,3
39,40,0,1,2,1,1,2,5
18,40,0,1,3,1,1,1,2
29,80,0,2,3,2,1,1,3
39,40,0,3,2,1,1,2,3
47,40,1,3,1,1,1,2,3
40,50,1,3,1,1,1,2,3
43,40,1,3,1,1,1,2,3
32,40,0,3,2,1,1,1,3
31,40,0,2,3,1,2,1,2
19,35,0,1,3,1,1,1,3
44,40,1,4,1,1,1,2,4
46,40,1,2,1,1,1,2,5
53,50,1,1,1,1,1,2,5
43,40,1,1,1,1,1,1,5
41,40,0,1,2,1,2,1,5
35,40,0,2,2,2,1,1,3
48,45,1,2,1,1,1,1,5
28,40,1,1,1,1,2,1,5
44,32,0,1,2,1,2,1,5
20,40,0,1,3,1,2,1,3
51,40,0,1,2,1,2,1,5
28,50,0,3,2,1,1,1,3
36,60,0,3,2,1,1,1,5
28,35,1,2,1,1,1,1,3
21,40,0,2,3,1,1,1,3
34,30,1,1,1,1,1,1,5
36,40,1,3,1,1,1,1,3
25,80,0,1,3,1,2,1,4
31,43,0,1,2,1,1,1,3
44,60,1,4,1,1,1,1,3
49,40,0,3,2,1,1,1,2
40,40,1,3,1,1,1,1,3
18,20,0,2,3,1,2,1,3
68,44,1,3,1,2,1,1,2
64,80,0,1,2,1,1,2,5
36,40,1,3,1,5,1,1,3
21,24,0,4,3,1,1,1,3
22,30,0,3,3,1,1,1,3
61,40,1,1,1,1,1,1,5
49,50,1,1,1,1,1,2,5
66,40,1,1,1,2,1,1,3
29,45,0,1,2,1,1,1,3
22,40,0,2,3,2,2,1,3
57,40,1,1,1,5,1,1,3
29,40,1,3,1,1,1,2,3
20,35,0,4,2,2,2,1,3
47,45,1,2,1,1,1,2,5
22,55,0,1,2,1,2,1,3
59,50,0,1,2,1,1,2,4
42,40,1,4,1,5,1,2,5
64,35,0,1,2,1,2,1,3
29,40,0,2,2,2,1,1,3
25,20,0,3,2,1,1,1,3
62,40,0,1,2,1,2,1,3
21,40,0,2,2,1,2,1,3
46,40,0,3,2,2,1,1,2
21,19,0,2,3,1,2,1,3
18,18,0,3,3,1,1,1,2
33,45,1,1,1,1,1,2,5
63,40,0,3,2,1,1,1,1
52,52,1,2,1,1,1,2,3
17,22,0,2,3,2,1,1,2
31,40,0,2,3,1,1,1,3
35,40,1,4,1,1,1,1,3
31,40,1,3,1,1,1,2,3
51,40,0,1,2,1,2,1,3
48,60,1,3,1,1,1,1,3
28,40,1,3,1,5,1,1,3
42,40,1,3,1,1,1,1,3
43,40,1,1,1,1,1,2,5
30,40,1,3,1,1,1,1,3
24,55,0,2,3,1,1,1,2
46,60,1,1,1,1,1,2,5
50,60,1,3,1,1,1,1,2
22,35,0,2,3,1,1,1,3
18,15,0,4,3,2,1,1,3
53,45,1,1,1,1,1,2,5
40,44,1,1,1,1,1,2,5
36,35,1,1,1,1,1,1,5
32,43,1,1,1,1,1,2,5
39,12,0,4,3,1,1,1,3
46,40,1,3,1,1,1,1,3
26,42,0,4,2,1,1,1,5
19,15,0,2,3,1,1,1,3
28,40,0,1,3,1,1,1,5
25,40,0,1,3,1,2,1,5
44,40,1,1,1,1,1,2,3
42,45,0,1,2,1,1,1,5
28,40,1,3,3,1,1,1,3
36,50,0,1,3,1,1,1,5
47,60,0,2,2,2,1,2,5
19,25,0,1,3,2,2,1,3
35,45,0,1,2,1,2,1,5
26,40,1,3,1,1,1,1,3
21,30,0,2,2,1,2,1,3
67,40,1,4,1,1,1,1,1
54,40,0,1,2,1,1,2,3
26,25,0,4,3,1,1,1,5
51,50,0,1,2,1,2,1,5
27,45,0,3,2,1,1,1,3
27,40,1,3,1,1,1,2,3
39,40,0,3,3,1,2,1,3
32,48,0,1,2,1,2,2,5
52,40,0,3,2,1,1,1,3
21,40,1,3,1,2,1,1,3
27,38,0,2,3,1,1,1,3
46,45,0,3,2,1,1,1,1
42,30,1,2,1,1,1,1,4
79,20,1,2,1,1,1,2,5
50,40,1,1,1,5,2,2,5
19,20,0,1,3,2,2,1,3
51,60,1,1,1,1,1,1,5
66,5,1,2,1,1,1,2,5
36,99,1,4,1,1,1,1,4
26,36,0,1,3,1,2,1,4
28,50,0,2,2,2,1,1,3
39,45,1,1,1,1,1,2,5
43,60,1,3,1,1,1,1,3
29,40,0,4,2,1,1,1,3
18,40,0,1,3,3,2,1,3
60,40,1,3,1,1,1,1,3
34,40,1,2,1,1,1,2,3
60,40,0,3,2,1,2,1,3
38,40,0,2,2,1,2,1,2
29,40,1,3,1,1,1,1,4
49,40,0,1,2,1,2,1,5
43,38,1,2,1,1,1,2,3
37,40,0,2,2,2,2,1,3
19,60,0,3,3,1,1,1,2
29,35,1,3,1,1,1,1,3
40,15,1,3,1,1,1,1,3
53,40,1,1,1,1,1,2,1
27,55,1,2,1,1,1,1,5
29,38,0,3,2,1,2,1,4
38,55,1,2,1,1,1,1,3
48,50,1,1,1,1,1,2,5
18,12,0,2,3,1,2,1,3
37,40,1,4,1,1,2,2,3
48,20,0,2,2,1,2,1,5
50,32,0,2,2,1,1,1,3
24,30,0,4,3,1,2,1,3
34,40,1,4,1,2,1,2,3
19,40,0,2,3,1,1,1,3
39,40,0,3,3,1,1,1,3
40,40,0,2,2,1,2,1,3
30,40,0,4,2,1,2,1,3
27,40,0,4,2,1,1,1,3
23,35,0,1,2,1,2,1,2
46,40,1,4,1,1,1,2,3
24,50,0,1,3,1,2,1,5
18,20,0,2,3,1,1,1,2
50,60,1,1,1,1,1,2,5
42,40,1,3,1,1,1,1,2
42,40,1,3,1,1,1,1,2
57,16,0,4,2,1,2,1,3
31,40,1,3,1,1,1,1,2
34,40,0,1,2,1,2,1,5
55,40,0,2,3,1,2,1,3
56,40,1,3,1,1,1,1,2
35,40,0,4,3,1,1,1,3
63,3,0,1,2,1,2,1,5
38,40,0,1,2,1,1,1,5
30,60,1,3,1,1,1,1,3
18,20,0,2,3,1,2,1,3
35,40,1,4,1,1,1,2,4
53,40,0,2,2,1,2,1,3
46,40,0,1,2,1,2,1,5
45,40,1,4,1,1,1,1,3
41,40,0,4,3,1,1,1,3
60,70,1,2,1,1,1,2,3
19,40,0,3,3,1,1,1,3
28,70,0,3,2,1,1,1,3
29,32,0,2,2,1,1,1,3
35,40,0,3,3,1,1,1,3
27,40,0,1,2,1,2,1,3
18,35,0,4,3,1,1,1,3
53,40,0,3,2,1,1,1,3
55,40,1,4,1,1,1,2,3
45,40,1,1,1,1,1,2,3
28,40,0,3,3,1,1,1,3
32,40,1,1,1,1,1,2,5
27,40,0,3,3,1,1,1,3
35,40,0,3,2,1,2,1,3
36,37,0,3,2,1,2,1,3
23,20,0,2,3,1,1,1,5
22,40,0,3,3,1,1,1,2
65,40,1,1,1,1,1,2,5
59,41,1,1,1,1,1,2,3
31,40,1,2,1,1,1,1,3
50,40,1,1,1,1,1,2,5
49,50,1,1,1,1,1,2,3
43,40,0,1,2,1,2,1,5
23,40,1,4,3,1,2,1,3
23,40,0,2,3,2,2,1,3
63,40,1,3,1,1,1,1,2
33,40,0,4,2,1,1,1,3
51,50,0,4,2,1,1,1,5
31,45,0,3,2,1,1,1,3
48,40,1,1,1,1,1,2,3
47,40,1,2,1,1,1,2,4
54,40,1,2,1,1,1,2,3
23,40,0,2,2,1,1,1,3
34,40,1,1,1,1,1,2,3
46,35,1,2,1,2,2,2,2
34,50,0,2,2,1,1,2,4
31,50,0,2,2,1,1,1,3
41,40,0,1,3,1,2,1,3
27,30,0,1,3,1,1,1,4
30,40,0,1,3,2,2,1,2
23,40,0,3,3,1,1,1,3
24,20,0,4,3,1,2,1,4
59,40,1,4,1,1,1,1,4
35,40,1,3,1,5,1,1,3
47,40,1,3,1,1,1,2,4
51,44,0,2,2,1,2,1,3
42,45,0,4,2,1,2,1,5
29,40,0,4,3,1,2,1,3
43,60,1,3,1,1,1,1,3
46,40,1,1,1,1,1,1,3
30,40,0,4,2,1,2,1,3
23,20,0,4,3,1,2,1,3
29,35,0,1,2,1,2,1,5
33,45,0,1,2,1,2,1,3
46,45,0,4,2,1,2,1,3
35,40,0,4,2,2,2,1,3
25,37,0,1,2,1,2,1,3
35,40,1,2,1,1,1,1,5
30,42,0,3,2,1,1,1,1
39,84,1,2,1,3,1,2,3
37,55,1,3,1,1,1,1,3
22,42,0,3,2,1,1,1,3
25,60,1,3,1,1,1,1,3
50,40,1,2,1,2,2,1,3
33,45,0,1,2,1,1,1,4
24,40,0,4,2,1,2,1,3
41,55,1,2,1,1,1,1,5
38,12,0,1,3,1,2,1,2
60,60,0,1,3,1,1,1,5
19,30,0,3,2,1,1,1,3
23,40,0,3,3,1,1,1,3
17,40,0,1,3,1,1,1,2
24,40,0,1,3,1,1,1,5
32,50,1,3,1,1,1,2,3
27,45,1,2,1,1,1,2,5
43,55,0,4,3,1,2,1,4
21,40,0,1,3,1,1,1,3
54,40,0,1,2,1,2,1,4
22,45,1,4,1,1,1,1,3
29,50,0,3,2,1,1,1,3
22,50,0,4,2,5,1,1,2
37,50,1,2,1,1,1,2,5
38,50,1,1,1,1,1,2,5
34,40,1,3,1,1,1,1,3
45,84,1,3,1,1,1,2,3
24,45,0,3,3,1,2,1,3
38,40,0,1,2,1,2,1,3
32,40,0,1,2,1,2,1,5
28,50,0,2,2,1,2,1,5
32,40,1,1,1,1,1,2,5
58,40,1,3,1,1,1,1,3
38,50,0,2,3,1,2,1,3
43,40,0,4,2,1,2,1,3
28,40,0,4,2,1,1,1,2
21,40,0,4,3,1,1,1,3
23,20,0,1,3,3,2,1,5
24,36,0,1,2,1,2,1,3
41,40,1,3,1,2,1,1,3
27,40,1,1,1,1,1,1,5
54,30,0,2,2,1,1,1,1
28,25,0,3,3,1,2,1,3
36,30,0,3,2,1,1,1,3
60,40,1,1,1,1,1,1,3
34,38,1,1,1,1,1,1,5
32,40,0,2,2,2,2,1,3
27,42,1,2,1,1,2,2,3
60,40,1,2,1,1,1,1,2
39,40,1,3,1,1,1,1,4
59,35,0,3,3,2,1,1,2
36,40,1,1,1,1,1,1,4
54,40,1,2,1,1,1,2,3
48,40,1,4,1,1,1,2,4
19,33,0,2,3,1,1,1,1
40,40,1,1,1,1,1,2,5
25,45,0,3,2,1,1,1,3
39,40,0,4,2,1,1,1,4
34,40,1,3,1,1,1,1,3
30,30,0,2,2,1,2,1,3
43,24,0,2,2,2,2,1,3
59,65,1,4,1,1,1,2,3
33,40,1,3,1,1,1,1,3
22,50,0,3,3,1,1,1,3
48,45,1,3,1,1,1,1,3
54,40,0,4,2,1,2,1,3
49,38,0,4,2,1,2,1,3
37,40,0,4,2,1,2,1,5
45,40,1,3,1,2,1,1,3
51,40,0,2,2,1,2,1,3
46,40,1,3,1,1,1,1,3
31,40,1,1,1,1,2,2,5
29,38,0,1,3,1,2,1,2
39,50,1,4,3,2,2,2,3
26,40,0,4,3,1,2,2,5
39,40,1,3,1,1,1,2,3
25,35,1,4,1,1,1,1,5
49,40,0,2,3,1,2,1,3
52,55,1,3,1,1,1,1,3
74,35,0,1,2,4,2,1,5
50,40,0,4,2,2,1,1,3
76,30,0,2,2,1,1,1,1
19,15,0,4,3,1,2,1,3
25,40,1,3,1,1,1,1,3
45,40,0,4,2,1,2,1,3
34,35,0,4,3,1,2,1,4
20,16,0,2,3,1,2,1,3
66,6,0,1,2,1,1,1,5
63,45,1,1,1,2,2,1,5
27,40,1,4,1,1,1,1,3
23,40,0,4,3,1,2,1,3
37,40,0,4,2,2,2,1,3
31,40,1,1,1,1,1,1,5
33,4,1,3,1,1,1,1,3
28,20,0,2,3,1,1,1,4
35,40,0,4,2,1,2,1,3
41,75,1,4,1,1,1,2,4
17,12,0,2,3,1,2,1,2
41,40,1,1,1,2,2,2,5
44,45,0,2,2,1,1,1,4
24,40,0,3,3,2,1,1,3
38,40,0,2,2,1,2,1,4
62,35,0,2,2,2,2,1,3
27,38,1,4,1,1,1,1,3
59,40,1,4,1,1,2,2,3
35,40,1,1,1,1,1,1,5
38,32,0,2,2,2,2,1,3
28,50,0,2,3,1,2,1,3
28,38,0,4,3,1,2,1,3
59,40,1,3,1,1,1,1,2
42,40,0,4,3,1,2,1,3
54,32,0,1,2,1,2,2,5
39,45,1,1,1,1,1,1,3
41,40,1,4,1,1,1,1,5
58,40,0,4,2,1,2,1,3
43,40,0,3,2,1,1,1,3
31,40,0,3,2,1,2,1,3
51,70,1,1,1,1,2,2,5
54,36,0,2,3,2,2,1,5
20,70,0,3,2,1,1,1,3
35,40,1,2,1,1,1,2,3
22,36,0,2,3,1,2,1,3
42,40,1,1,1,1,1,1,3
44,40,1,4,1,1,1,2,5
28,70,1,4,1,1,1,2,3
74,35,1,1,1,1,1,2,3
34,40,1,1,1,2,2,1,3
50,52,1,1,1,1,1,1,3
50,40,0,1,2,1,2,1,4
43,40,1,3,1,1,1,1,3
29,40,1,3,1,1,1,1,3
30,25,0,1,2,2,2,1,3
61,50,1,1,1,1,1,2,3
27,30,0,2,2,1,1,1,5
33,40,1,3,1,1,1,1,3
22,37,0,2,3,2,2,1,3
38,40,0,4,2,2,2,1,3
45,40,1,3,1,1,1,1,3
42,45,1,3,1,1,1,2,3
21,40,0,4,2,1,2,1,3
49,44,0,4,2,2,2,1,4
50,40,0,1,3,4,2,1,5
36,36,1,1,1,1,2,2,5
20,20,0,4,3,1,1,1,3
49,40,0,1,2,2,2,1,3
40,60,1,1,1,1,1,2,5
22,40,0,4,2,1,2,1,3
60,40,0,1,2,1,2,1,3
67,20,0,4,2,1,2,1,2
21,40,0,4,2,4,2,1,3
60,50,1,4,1,5,1,1,3
17,12,0,2,3,1,2,1,2
49,45,1,1,1,1,1,2,5
38,40,0,3,2,1,1,1,3
38,40,1,3,1,1,1,1,3
35,99,1,1,1,1,1,2,4
40,40,0,2,2,1,1,1,3
23,40,0,1,2,1,2,1,3
40,60,1,3,1,1,1,2,3
46,40,0,4,2,1,2,1,3
25,22,0,4,2,1,2,1,3
24,48,0,3,2,1,1,1,4
62,48,1,3,1,1,1,1,3
23,40,1,4,3,1,2,1,5
60,40,1,4,1,1,2,1,3
18,8,0,4,3,1,2,1,3
41,40,1,4,1,2,2,1,3
45,40,0,1,2,1,2,1,5
62,40,0,1,2,2,2,1,4
28,40,0,4,2,2,2,1,5
31,40,0,2,3,1,1,1,3
44,40,1,3,1,2,1,1,3
33,50,0,3,2,1,1,1,3
62,16,1,1,1,1,1,1,5
27,40,1,2,1,1,2,1,1
42,40,0,4,2,2,2,2,4
55,37,0,3,3,2,1,1,2
41,50,0,2,2,1,2,1,3
45,40,1,4,1,1,2,2,3
67,65,0,4,2,1,1,1,3
25,45,1,3,1,1,1,1,4
22,40,0,1,2,1,1,1,5
19,20,0,2,3,1,1,1,3
26,45,0,1,2,1,2,1,5
61,50,1,3,1,1,1,1,3
43,40,0,4,2,1,2,1,3
53,20,0,4,2,1,2,1,3
53,45,0,4,2,1,1,1,3
42,10,0,3,2,1,1,1,2
36,40,1,4,1,1,2,2,3
55,99,1,1,1,1,1,1,5
17,16,0,2,3,1,2,1,2
55,35,0,1,2,1,2,1,5
36,40,1,1,1,1,1,1,3
40,40,1,1,1,1,2,2,5
54,10,0,2,2,2,2,1,2
45,45,0,1,2,1,1,1,5
48,40,1,4,1,1,1,2,3
40,60,0,1,2,1,1,2,5
31,50,1,1,1,1,1,1,5
31,40,1,3,1,1,1,1,4
34,30,0,1,2,1,2,1,3
55,55,1,1,1,1,1,2,5
38,40,1,3,1,1,1,1,3
27,40,1,3,1,1,1,1,1
35,40,0,2,2,2,1,1,3
20,20,0,4,3,4,2,1,3
24,38,0,2,2,1,2,1,4
27,40,0,4,2,1,1,1,5
18,4,0,3,3,1,1,1,2
28,40,0,4,2,1,2,1,3
36,40,0,3,2,1,2,1,3
19,15,0,2,3,1,2,1,3
59,36,1,1,1,1,2,1,2
33,46,1,3,1,1,1,1,3
41,55,0,4,2,1,2,1,3
30,45,1,3,1,1,1,1,2
59,40,1,3,1,1,1,1,3
